,user_score,meta_score,title,console,release_date
10758,6.4,60,Naruto to Boruto: Shinobi Striker,XONE,2018
10759,6.4,54,Hyperdimension Neptunia PP: Producing Perfection,VITA,2014
10760,6.4,51,Ape Escape Academy,PSP,2006
10761,6.4,70,Tekken Revolution,PS3,2013
10762,6.4,64,Driver: San Francisco,WII,2011
10763,6.4,64,Serious Sam: The Random Encounter,PC,2011
10764,6.4,42,Fear Effect Sedna,PC,2018
10765,6.4,53,Lair,PS3,2007
10766,6.4,55,Suicide Guy,Switch,2018
10767,6.4,76,Wulverblade,PS4,2018
10768,6.4,58,Jack the Ripper,PC,2004
10769,6.4,65,Spelunker Party!,Switch,2017
10770,6.4,76,BlazBlue: Cross Tag Battle,PS4,2018
10771,6.4,56,Theseus,PS4,2017
10772,6.4,64,TRON RUN/r,PS4,2016
10773,6.4,64,Gods Will Be Watching,PC,2014
10774,6.4,59,Contrast,PS4,2013
10775,6.4,65,88 Heroes: 98 Heroes Edition,Switch,2017
10776,6.4,71,Fruit Ninja Kinect,X360,2011
10777,6.4,82,Destiny 2: Forsaken,PS4,2018
10778,6.4,74,Railway Empire,PC,2018
10779,6.4,69,Hey! Pikmin,3DS,2017
10780,6.4,87,Pinball FX 2: Star Wars Pinball,X360,2013
10781,6.4,62,Detective Gallo,Switch,2018
10782,6.4,56,Sniper: Ghost Warrior 3,PS4,2017
10783,6.4,73,Funky Lab Rat,PS3,2010
10784,6.4,76,ONRUSH,PS4,2018
10785,6.4,83,Warhammer: Vermintide 2,XONE,2018
10786,6.4,56,Dead Effect 2,XONE,2017
10787,6.4,76,Surviving Mars,PC,2018
10788,6.3,61,Super Contra,X360,2007
10789,6.3,88,NBA 2K17,PS4,2016
10790,6.3,51,History Legends of War: Patton,X360,2012
10791,6.3,49,Beyblade: Evolution,3DS,2013
10792,6.3,67,White Day: A Labyrinth Named School,PS4,2017
10793,6.3,47,Pac-Man Fever,PS2,2002
10794,6.3,72,Borderlands 2: Sir Hammerlock's Big Game Hunt,X360,2013
10795,6.3,46,Carrier Command: Gaea Mission,X360,2012
10796,6.3,90,Fez,PS4,2014
10797,6.3,69,Ride 2,PS4,2017
10798,6.3,49,CSI: Crime Scene Investigation: Hard Evidence,WII,2008
10799,6.3,65,Afro Samurai,PS3,2009
10800,6.3,39,Doctor Who: The Eternity Clock,PS3,2012
10801,6.3,73,RIVE,PC,2016
10802,6.3,90,Overwatch,PS4,2016
10803,6.3,58,Pokemon Rumble World,3DS,2015
10804,6.3,87,FIFA 14,PS4,2013
10805,6.3,35,Langrisser Re:Incarnation -TENSEI-,3DS,2016
10806,6.3,59,Tom Clancy's Rainbow Six: Lockdown,PC,2006
10807,6.3,64,Puzzle Kingdoms,DS,2009
10808,6.3,73,Real World Golf,PS2,2006
10809,6.3,71,Doki-Doki Universe,PS4,2013
10810,6.3,51,Code Lyoko: Fall of X.A.N.A.,DS,2008
10811,6.3,51,Evil Dead: Hail to the King,PS,2000
10812,6.3,59,Zoo Empire,PC,2004
10813,6.3,67,Urban Trial Freestyle 2,3DS,2017
10814,6.3,62,Etherium,PC,2015
10815,6.3,68,NBA Playgrounds,PS4,2017
10816,6.3,73,Phantom Doctrine,PS4,2018
10817,6.3,72,Capcom Classics Collection Remixed,PSP,2006
10818,6.3,37,Crystal Rift,PS4,2016
10819,6.3,61,Shadow Ops: Red Mercury,PC,2004
10820,6.3,43,ECW Anarchy Rulz,PS,2000
10821,6.3,53,Shadwen,PC,2016
10822,6.3,71,PAIN,PS3,2007
10823,6.3,71,Scribblenauts Unmasked: A DC Comics Adventure,WIIU,2013
10824,6.3,62,Moco Moco Friends,3DS,2015
10825,6.3,63,The Lost Child,Switch,2018
10826,6.3,73,Warhammer: End Times - Vermintide,PS4,2016
10827,6.3,70,Hellgate: London,PC,2007
10828,6.3,73,Immortal Redneck,PS4,2018
10829,6.3,49,Disney's PK: Out of the Shadows,PS2,2002
10830,6.3,66,Madden NFL 06,DS,2005
10831,6.3,63,Hasbro Family Game Night 2,WII,2009
10832,6.3,73,Super Mario Maker for Nintendo 3DS,3DS,2016
10833,6.3,59,Face Noir,PC,2013
10834,6.3,74,The Sims 3 Supernatural,PC,2012
10835,6.3,78,LEGO Star Wars,PS2,2005
10836,6.3,37,Frogger 2,X360,2008
10837,6.3,59,The Bunker,XONE,2016
10838,6.3,72,Shu,Switch,2018
10839,6.3,66,Dragon Ball Z: Budokai 2,GC,2004
10840,6.3,78,Doom 3: Resurrection of Evil,PC,2005
10841,6.3,81,A Space Shooter for 2 Bucks!,PSP,2010
10842,6.3,67,Dewy's Adventure,WII,2007
10843,6.3,70,The Final Station,XONE,2016
10844,6.3,78,Far Cry Instincts Evolution,XBOX,2006
10845,6.3,68,Smash Court Tennis 3,PSP,2007
10846,6.3,69,Sonic and the Secret Rings,WII,2007
10847,6.3,69,Guitar Hero Encore: Rocks the 80s,PS2,2007
10848,6.3,80,Assassin's Creed III,PC,2012
10849,6.3,68,WRC 6: World Rally Championship,XONE,2016
10850,6.3,68,The Solus Project,PC,2016
10851,6.3,70,TimeShift,PS3,2007
10852,6.3,68,True Crime: Streets of LA,PC,2004
10853,6.3,69,Bejeweled 2 Deluxe,X360,2005
10854,6.3,72,Magicka 2,PS4,2015
10855,6.3,50,Dragon Rage,PS2,2001
10856,6.3,72,Serious Sam II,XBOX,2005
10857,6.3,83,FIFA Soccer 2004,GC,2003
10858,6.3,76,The Denpa Men 2: Beyond the Waves,3DS,2013
10859,6.3,61,Smash Cars,PS3,2009
10860,6.3,75,Cloudberry Kingdom,PS3,2013
10861,6.3,75,Payday 2,X360,2013
10862,6.3,67,Prince of Persia: Epilogue,X360,2009
10863,6.3,62,Buzz! Quiz World,PSP,2009
10864,6.3,68,Saints Row IV: Enter the Dominatrix,X360,2013
10865,6.3,58,The Lord of the Rings: Aragorn's Quest,PS3,2010
10866,6.3,48,Ephemeral Fantasia,PS2,2001
10867,6.3,62,Cloudy With a Chance of Meatballs,X360,2009
10868,6.3,58,Furry Legends,WII,2010
10869,6.3,57,Prince of Persia: The Forgotten Sands,DS,2010
10870,6.3,73,Killer Instinct,XONE,2013
10871,6.3,78,Traxxpad,PSP,2007
10872,6.3,58,Virtua Striker 2002,GC,2002
10873,6.3,72,Big Pharma,PC,2015
10874,6.3,57,Of Orcs and Men,PS3,2012
10875,6.3,49,Garshasp: The Monster Slayer,PC,2011
10876,6.3,59,How to Survive,X360,2013
10877,6.3,75,Starlink: Battle for Atlas,XONE,2018
10878,6.3,58,God Mode,X360,2013
10879,6.3,57,Dead Island: Riptide,X360,2013
10880,6.3,54,Legend of Kay Anniversary,Switch,2018
10881,6.3,84,NBA 2K3,GC,2002
10882,6.3,54,Army of Two: The Devil's Cartel,X360,2013
10883,6.3,49,The Legend of Korra,XONE,2014
10884,6.3,60,Enemy Territory: Quake Wars,PS3,2008
10885,6.3,52,The First Templar,X360,2011
10886,6.3,54,Dream Trigger 3D,3DS,2011
10887,6.3,57,Hunted: The Demon's Forge,PS3,2011
10888,6.3,70,Fallout: New Vegas - Dead Money,PC,2011
10889,6.3,59,Killzone HD,PS3,2012
10890,6.3,70,Virtua Tennis 4,X360,2011
10891,6.3,43,Justice League Heroes,DS,2006
10892,6.3,59,Astro Duel Deluxe,Switch,2017
10893,6.3,60,Pacific Storm: Allies,PC,2008
10894,6.3,72,Zombi,XONE,2015
10895,6.3,82,Nuclear Throne,PS4,2015
10896,6.3,59,Super Monkey Ball: Step & Roll,WII,2010
10897,6.3,63,Viewtiful Joe: Red Hot Rumble,PSP,2006
10898,6.3,63,NBA 07,PS3,2006
10899,6.3,73,Just Cause 3,PS4,2015
10900,6.3,49,Get On Da Mic,PS2,2004
10901,6.3,72,Kitty Powers' Matchmaker,PS4,2017
10902,6.3,71,LEGO Worlds,PC,2017
10903,6.3,66,Diluvion,PC,2017
10904,6.3,81,Metrico+,PS4,2016
10905,6.3,75,Not A Hero: Super Snazzy Edition,XONE,2016
10906,6.3,75,Fallout 4: Far Harbor,PS4,2016
10907,6.3,63,Shaun White Snowboarding,PS3,2008
10908,6.3,81,Tekken 7,XONE,2017
10909,6.3,82,Darkest Dungeon: The Crimson Court,PC,2017
10910,6.3,77,Mega Man Legacy Collection 2,Switch,2018
10911,6.3,56,Alexander,PC,2004
10912,6.3,54,GUNS UP!,PS4,2015
10913,6.3,72,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XBOX,2005
10914,6.3,70,Need for Speed: Nitro,DS,2009
10915,6.3,64,Need for Speed: The Run,PS3,2011
10916,6.3,79,Street Fighter X Tekken,PC,2012
10917,6.3,78,GRID Autosport,PC,2014
10918,6.3,51,Spy Hunter: Nowhere to Run,PS2,2006
10919,6.3,53,Valhalla Knights,PSP,2007
10920,6.3,51,Death by Degrees,PS2,2005
10921,6.3,65,WRC 2: FIA World Rally Championship 2011,X360,2011
10922,6.3,78,NFL Blitz,X360,2012
10923,6.3,80,Madden NFL 15,XONE,2014
10924,6.3,77,Borderlands: The Pre-Sequel,PS3,2014
10925,6.3,51,Family Guy,PSP,2006
10926,6.3,58,Yanya Caballista: City Skater,PS2,2001
10927,6.3,77,Shank 2,X360,2012
10928,6.3,77,SoulCalibur V,X360,2012
10929,6.3,76,Saints Row IV,PS3,2013
10930,6.3,77,NCAA Football 14,PS3,2013
10931,6.3,77,Proteus,VITA,2013
10932,6.3,79,Final Fantasy XIII-2,X360,2012
10933,6.3,58,Maelstrom 2007,PC,2007
10934,6.3,62,Mario Party 8,WII,2007
10935,6.3,58,1954: Alcatraz,PC,2014
10936,6.3,56,Law & Order: Criminal Intent,PC,2005
10937,6.3,69,SWAT: Global Strike Team,XBOX,2003
10938,6.3,78,The Magic Obelisk,WII,2009
10939,6.3,79,echochrome ii,PS3,2010
10940,6.3,53,Marvel Nemesis: Rise of the Imperfects,PS2,2005
10941,6.3,55,The Amazing Spider-Man 2,X360,2014
10942,6.3,57,Mugen Souls Z,PS3,2014
10943,6.3,59,Dead Effect,PC,2014
10944,6.3,63,NBA 06,PS2,2005
10945,6.3,66,London 2012 - The Official Video Game of the Olympic Games,PS3,2012
10946,6.3,59,Schrodinger's Cat and the Raiders of the Lost Quark,PC,2014
10947,6.3,65,A Virus Named TOM,PC,2012
10948,6.3,59,Pac-Man and the Ghostly Adventures 2,PS3,2014
10949,6.3,56,BlackSite: Area 51,PS3,2007
10950,6.3,80,SoulCalibur: Broken Destiny,PSP,2009
10951,6.3,62,continue?9876543210,PC,2014
10952,6.3,58,Marine Park Empire,PC,2005
10953,6.3,67,The Club,PC,2008
10954,6.3,65,Turok,PC,2008
10955,6.3,76,Nihilumbra,WIIU,2015
10956,6.3,80,Tokyo Mirage Sessions #FE,WIIU,2016
10957,6.3,82,FIFA Soccer 2002,PS2,2001
10958,6.3,78,Transference,PC,2018
10959,6.3,78,Galak-Z: The Dimensional,PC,2015
10960,6.3,77,Mega Man Legacy Collection,PS4,2015
10961,6.3,79,Sid Meier's Civilization VI: Rise and Fall,PC,2018
10962,6.3,59,Saw,PS3,2009
10963,6.3,75,Borderlands: The Pre-Sequel,PC,2014
10964,6.3,79,Shooty Fruity,PS4,2017
10965,6.3,75,Hohokum,PS4,2014
10966,6.3,75,Metal Gear Solid V: Ground Zeroes,PS4,2014
10967,6.3,65,Operation: Vietnam,DS,2007
10968,6.3,74,Borderlands: The Pre-Sequel,X360,2014
10969,6.3,73,King's Bounty: Dark Side,PC,2014
10970,6.3,61,Velvet Assassin,PC,2009
10971,6.3,62,Disney's Meet the Robinsons,WII,2007
10972,6.3,71,King's Quest Chapter 2: Rubble Without a Cause,XONE,2015
10973,6.3,71,Spy Chameleon,XONE,2015
10974,6.3,70,Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004
10975,6.3,71,The Escapists,PS4,2015
10976,6.3,79,Nioh: Defiant Honor,PS4,2017
10977,6.3,79,Victor Vran: Overkill Edition,XONE,2017
10978,6.3,60,Yoshi Topsy-Turvy,GBA,2005
10979,6.3,69,Ivy the Kiwi?,DS,2010
10980,6.3,78,The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two,XONE,2016
10981,6.3,71,Uno,PS4,2016
10982,6.3,77,DK: Jungle Climber,DS,2007
10983,6.3,68,Tom Clancy's HAWX 2,X360,2010
10984,6.3,60,Rave Master,GC,2005
10985,6.3,56,Age of Pirates: Caribbean Tales,PC,2006
10986,6.3,66,Patrician IV,PC,2010
10987,6.3,57,UberSoldier,PC,2006
10988,6.3,66,Sackboy's Prehistoric Moves,PS3,2010
10989,6.3,72,UEFA EURO 2016,PS4,2016
10990,6.3,71,Tower of Guns,XONE,2015
10991,6.3,63,This Is the Police,PS4,2017
10992,6.3,33,Van Helsing,GBA,2004
10993,6.3,71,Dungeon Siege III,PS3,2011
10994,6.3,58,Pro Evolution Soccer 2008,DS,2008
10995,6.3,39,Onechanbara: Bikini Samurai Squad,X360,2009
10996,6.3,69,FIFA Soccer 13,WIIU,2012
10997,6.3,67,Hard Reset Redux,XONE,2016
10998,6.3,69,I Am Alive,X360,2012
10999,6.3,64,Yoshi's New Island,3DS,2014
11000,6.3,65,How to Survive: Storm Warning Edition,PS4,2014
11001,6.3,43,Star Wars The Clone Wars: Republic Heroes,X360,2009
11002,6.3,62,Doc Clock: The Toasted Sandwich of Time,PC,2010
11003,6.3,65,Journey to the Center of the Earth,PC,2003
11004,6.3,76,Old Man's Journey,PC,2017
11005,6.3,48,Dogz,GBA,2005
11006,6.3,66,Spyborgs,WII,2009
11007,6.3,67,The Walking Dead: Michonne - A Telltale Miniseries,PC,2016
11008,6.3,71,50 Cent: Blood on the Sand,X360,2009
11009,6.3,63,Lost Planet 2,PC,2010
11010,6.3,63,Dead Man's Hand,PC,2004
11011,6.3,54,X-Blades,PC,2009
11012,6.3,74,Magic: The Gathering - Duels of the Planeswalkers 2012,PS3,2011
11013,6.3,57,Group S Challenge,XBOX,2003
11014,6.3,62,Heatseeker,WII,2007
11015,6.3,77,Bridge Constructor Portal,PC,2017
11016,6.3,62,Sudoku Gridmaster,DS,2006
11017,6.3,80,Watch Dogs,PS4,2014
11018,6.3,36,Fantastic Four: Rise of the Silver Surfer,PS2,2007
11019,6.3,71,Rayman Origins,3DS,2012
11020,6.3,37,Aqua Teen Hunger Force Zombie Ninja Pro-Am,PS2,2007
11021,6.3,62,Divinity II: Ego Draconis,X360,2010
11022,6.3,70,EA Sports UFC,XONE,2014
11023,6.3,70,Worms Battlegrounds,XONE,2014
11024,6.3,63,Shark Tale,PC,2004
11025,6.3,71,The Crew,PC,2014
11026,6.3,64,Jet Car Stunts,VITA,2014
11027,6.3,69,Toybox Turbos,PC,2014
11028,6.3,48,Star Wars The Clone Wars: Republic Heroes,WII,2009
11029,6.3,71,Star Wars: Starfighter,PC,2002
11030,6.3,82,NBA 2K15,XONE,2014
11031,6.3,82,Sportsfriends,PS4,2014
11032,6.3,54,Steambot Chronicles: Battle Tournament,PSP,2009
11033,6.3,50,X-Men: The Official Game,GC,2006
11034,6.3,53,Dash of Destruction,X360,2008
11035,6.3,52,Bionicle,PC,2003
11036,6.3,63,Harvest Moon 3D: The Tale of Two Towns,3DS,2011
11037,6.3,65,Military Madness: Nectaris,X360,2009
11038,6.3,74,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,PC,2017
11039,6.3,67,Shattered Union,PC,2005
11040,6.3,71,WWE '12,X360,2011
11041,6.3,82,MLB The Show 18,PS4,2018
11042,6.3,76,Your Shape: Fitness Evolved 2013,WIIU,2012
11043,6.3,61,Hunted: The Demon's Forge,X360,2011
11044,6.3,78,Austerlitz: Napoleon's Greatest Victory,PC,2002
11045,6.3,56,Perception,PS4,2017
11046,6.3,63,Beholder: Complete Edition,PS4,2018
11047,6.3,67,Magical Beat,VITA,2014
11048,6.3,67,State of Emergency,XBOX,2003
11049,6.3,75,MX vs. ATV Reflex,X360,2009
11050,6.3,81,The Elder Scrolls V: Skyrim VR,PC,2018
11051,6.3,67,Pirate Hunter,PC,2003
11052,6.3,76,The Bigs 2,X360,2009
11053,6.3,73,Europa Universalis: Rome,PC,2008
11054,6.3,81,Rage,PS3,2011
11055,6.3,72,Major League Baseball 2K11,PS3,2011
11056,6.3,64,Touhou Genso Wanderer Reloaded,Switch,2018
11057,6.3,57,Men of War: Condemned Heroes,PC,2012
11058,6.3,75,I Am Alive,PS3,2012
11059,6.2,64,BlazBlue: Continuum Shift II,3DS,2011
11060,6.2,72,The Godfather,PC,2006
11061,6.2,78,Assassin's Creed Syndicate,XONE,2015
11062,6.2,59,Lunar: Dragon Song,DS,2005
11063,6.2,71,Men of Valor,PC,2004
11064,6.2,58,BlowOut,PS2,2003
11065,6.2,68,MXGP: The Official Motocross Videogame,X360,2014
11066,6.2,76,FIFA World Cup: Germany 2006,GC,2006
11067,6.2,44,Dead Island: Ryder White,X360,2012
11068,6.2,71,Driveclub,PS4,2014
11069,6.2,50,A Witch's Tale,DS,2009
11070,6.2,78,ZEN Pinball 2: Balls of Glory,PS4,2015
11071,6.2,54,Need for Speed Undercover,WII,2008
11072,6.2,49,Iron Sky: Invasion,PC,2012
11073,6.2,64,The Simpsons Game,WII,2007
11074,6.2,72,Never Alone,PC,2014
11075,6.2,63,Sword Art Online: Lost Song,PS4,2015
11076,6.2,75,And Yet It Moves,PC,2009
11077,6.2,84,Shift 2: Unleashed,PC,2011
11078,6.2,65,Arthur and the Invisibles: The Game,PC,2007
11079,6.2,69,Tony Hawk's Downhill Jam,WII,2006
11080,6.2,90,FIFA Soccer 13,X360,2012
11081,6.2,89,Fez,X360,2012
11082,6.2,80,Guitar Hero Live,PS4,2015
11083,6.2,58,Steel Diver,3DS,2011
11084,6.2,72,FIFA 07 Soccer,DS,2006
11085,6.2,69,Bloodsports.TV,PC,2015
11086,6.2,68,Men of War: Assault Squad 2,PC,2014
11087,6.2,82,X-Men Legends II: Rise of Apocalypse,GC,2005
11088,6.2,83,Tiger Woods PGA Tour 06,PS2,2005
11089,6.2,46,Starship Troopers,PC,2005
11090,6.2,77,Stealth Inc 2: A Game of Clones,PC,2015
11091,6.2,70,Rabbids Go Home,DS,2009
11092,6.2,69,Paperbound,PS4,2015
11093,6.2,68,Keepsake,PC,2006
11094,6.2,69,Dr. Mario: Miracle Cure,3DS,2015
11095,6.2,70,Virtua Tennis 2009,X360,2009
11096,6.2,66,Theatre of War,PC,2007
11097,6.2,77,FIFA Soccer 08,PC,2007
11098,6.2,71,Penarium,PS4,2015
11099,6.2,47,Fantastic Four: Rise of the Silver Surfer,PS3,2007
11100,6.2,61,The Grim Adventures of Billy & Mandy,WII,2006
11101,6.2,70,Halo: Spartan Assault,PC,2013
11102,6.2,69,The Fidelio Incident,PC,2017
11103,6.2,50,Stolen,XBOX,2005
11104,6.2,69,Tom Clancy's Ghost Recon: Wildlands,PC,2017
11105,6.2,79,Geometry Wars 3: Dimensions,PC,2014
11106,6.2,69,The Golf Club 2,XONE,2017
11107,6.2,65,"Warhammer 40,000: Kill Team",PS3,2011
11108,6.2,51,Jaws Unleashed,XBOX,2006
11109,6.2,64,NASCAR Heat 3,PS4,2018
11110,6.2,72,WWE SmackDown vs. Raw 2009,PSP,2008
11111,6.2,77,GT Advance 2: Rally Racing,GBA,2002
11112,6.2,60,The Shoot,PS3,2010
11113,6.2,77,NHL 2005,XBOX,2004
11114,6.2,59,Futurama,PS2,2003
11115,6.2,76,Green Day: Rock Band,PS3,2010
11116,6.2,63,Hot Wheels Stunt Track Challenge,XBOX,2004
11117,6.2,57,Tony Hawk's Proving Ground,WII,2007
11118,6.2,65,Xenoraid,PS4,2016
11119,6.2,77,Supreme Commander 2,PC,2010
11120,6.2,85,Pro Evolution Soccer 2016,XONE,2015
11121,6.2,74,Borderlands: Claptrap's New Robot Revolution,PS3,2010
11122,6.2,66,Mario & Sonic at the London 2012 Olympic Games,3DS,2012
11123,6.2,65,Afro Samurai,X360,2009
11124,6.2,86,Destiny: The Taken King,PS4,2015
11125,6.2,78,Ace Combat: Assault Horizon,X360,2011
11126,6.2,58,Bladestorm: Nightmare,PS4,2015
11127,6.2,68,FIFA 18,Switch,2017
11128,6.2,59,Pac-Man Party,WII,2010
11129,6.2,70,Tokyo Dark,PC,2017
11130,6.2,68,Conan Exiles,PC,2018
11131,6.2,77,Shank 2,PS3,2012
11132,6.2,68,Squids Odyssey,WIIU,2014
11133,6.2,97,Tony Hawk's Pro Skater 2,DC,2000
11134,6.2,65,Aero Racer,PSP,2010
11135,6.2,70,The Golf Club,PC,2014
11136,6.2,66,Star Trek Online,PC,2010
11137,6.2,70,Abyss Odyssey,PS3,2014
11138,6.2,66,nail'd,PS3,2010
11139,6.2,56,SpongeBob SquarePants: Creature from the Krusty Krab,DS,2006
11140,6.2,71,Deponia,PS4,2016
11141,6.2,68,Lost Planet 2,X360,2010
11142,6.2,58,TRON: Evolution,PS3,2010
11143,6.2,53,Goat Simulator,XONE,2015
11144,6.2,52,Crystal Defenders,X360,2009
11145,6.2,73,Need for Speed ProStreet,PS3,2007
11146,6.2,50,Th3 Plan,PS2,2007
11147,6.2,68,MARVEL Powers United VR,PC,2018
11148,6.2,64,Lemony Snicket's A Series of Unfortunate Events,PC,2004
11149,6.2,48,Syberia 3,PS4,2017
11150,6.2,78,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,XONE,2016
11151,6.2,73,Agents of Mayhem,XONE,2017
11152,6.2,62,Tork: Prehistoric Punk,XBOX,2005
11153,6.2,80,Style Savvy: Styling Star,3DS,2017
11154,6.2,42,Iron Man,PS3,2008
11155,6.2,33,Farming Simulator,X360,2013
11156,6.2,66,Deliver Us The Moon: Fortuna,PC,2018
11157,6.2,63,City Crisis,PS2,2001
11158,6.2,77,Tiger Woods PGA Tour 14,X360,2013
11159,6.2,61,Emergency 2012,PC,2010
11160,6.2,59,4x4 EVO 2,XBOX,2001
11161,6.2,61,Mini Ninjas,DS,2009
11162,6.2,62,War of the Vikings,PC,2013
11163,6.2,70,The Sims Online,PC,2002
11164,6.2,72,Mevo & the Grooveriders,PC,2009
11165,6.2,90,Kentucky Route Zero - Act IV,PC,2016
11166,6.2,65,RC Cars,PC,2003
11167,6.2,65,Battle Engine Aquila,PC,2003
11168,6.2,80,Need for Speed: Rivals,PS4,2013
11169,6.2,71,Paperboy,X360,2007
11170,6.2,65,Gladiator: Sword of Vengeance,PS2,2003
11171,6.2,66,Nights of Azure 2: Bride of the New Moon,Switch,2017
11172,6.2,63,Fracture,X360,2008
11173,6.2,85,Dark Souls Remastered,PS4,2018
11174,6.2,63,Samurai Jack: The Amulet of Time,GBA,2003
11175,6.2,75,Sorcerer King,PC,2015
11176,6.2,52,Midnight Nowhere,PC,2004
11177,6.2,60,Rogue Trooper Redux,PC,2017
11178,6.2,72,LEGO Indiana Jones 2: The Adventure Continues,WII,2009
11179,6.2,77,Kerbal Space Program,PS4,2016
11180,6.2,71,State of Emergency,PS2,2002
11181,6.2,61,Crimsonland,Switch,2017
11182,6.2,72,Narcosis,PC,2017
11183,6.2,72,Champions Online,PC,2009
11184,6.2,86,Titanfall,PC,2014
11185,6.2,63,Necrovision,PC,2009
11186,6.2,63,Bounty Hounds,PSP,2006
11187,6.2,73,Blues and Bullets - Episode 1: The End of Peace,PC,2015
11188,6.2,61,Friday the 13th: The Game,PS4,2017
11189,6.2,49,Over G Fighters,X360,2006
11190,6.2,56,Contract J.A.C.K.,PC,2003
11191,6.2,82,Virtua Fighter 5: Final Showdown,PS3,2012
11192,6.2,63,Gemini: Heroes Reborn,XONE,2016
11193,6.2,60,Space Siege,PC,2008
11194,6.2,68,1942: Joint Strike,X360,2008
11195,6.2,61,Lost Planet 3,PC,2013
11196,6.2,61,Superfrog HD,PS3,2013
11197,6.2,72,Hexic 2,X360,2007
11198,6.2,88,Wolfenstein II: The New Colossus,XONE,2017
11199,6.2,60,Mass Effect 3: Omega,X360,2012
11200,6.2,64,League of Evil,Switch,2017
11201,6.2,71,Puzzle Quest: Challenge of the Warlords,WII,2007
11202,6.2,70,Test Drive Unlimited 2,PS3,2011
11203,6.2,69,Cars 2: The Video Game,WII,2011
11204,6.2,44,Tetris Worlds,PS2,2002
11205,6.2,55,Rabbids Travel in Time 3D,3DS,2011
11206,6.2,82,Life is Strange 2: Episode 1 - Roads,PS4,2018
11207,6.2,54,Frogger 3D,3DS,2011
11208,6.2,50,Spider-Man: Edge of Time,3DS,2011
11209,6.2,50,Gods & Heroes: Rome Rising,PC,2011
11210,6.2,49,Supremacy MMA,X360,2011
11211,6.2,60,Dakar 18,PC,2018
11212,6.2,72,GoldenEye 007: Reloaded,PS3,2011
11213,6.2,59,Samurai Jack: The Shadow of Aku,GC,2004
11214,6.2,54,Moebius: Empire Rising,PC,2014
11215,6.2,38,Bubble Bobble Revolution,DS,2006
11216,6.2,55,Othello,Switch,2017
11217,6.2,58,Blacklight: Retribution,PS4,2013
11218,6.2,76,Blood Bowl 2,PC,2015
11219,6.2,57,Corvette,PS2,2004
11220,6.2,65,Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,PS4,2017
11221,6.2,66,R: Racing Evolution,PS2,2003
11222,6.2,59,Pokemon Mystery Dungeon: Gates to Infinity,3DS,2013
11223,6.2,60,Ryse: Son of Rome,XONE,2013
11224,6.2,45,Saw II: Flesh & Blood,PS3,2010
11225,6.2,68,Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013
11226,6.2,44,Harmonix Music VR,PS4,2016
11227,6.2,73,Zumba Fitness Rush,X360,2012
11228,6.2,62,Color Guardians,PS4,2015
11229,6.2,66,Ghost in the Shell: Stand Alone Complex 2004,PS2,2004
11230,6.2,64,Crimsonland,PS4,2014
11231,6.2,71,Planet Alpha,XONE,2018
11232,6.2,65,Bankshot Billiards 2,X360,2005
11233,6.2,68,Tom Clancy's Splinter Cell Pandora Tomorrow,GBA,2004
11234,6.2,52,Crescent Pale Mist,PS3,2010
11235,6.2,78,Far Cry Instincts Predator,X360,2006
11236,6.2,39,Wacky Races: Crash & Dash,WII,2008
11237,6.2,53,Blade & Sword,PC,2003
11238,6.2,48,Lux-Pain,DS,2009
11239,6.2,66,MXGP: The Official Motocross Videogame,PS4,2014
11240,6.2,63,Monsters vs. Aliens,PC,2009
11241,6.2,63,Afrika,PS3,2009
11242,6.2,81,NBA Street Homecourt,PS3,2007
11243,6.2,84,Hearthstone: Goblins Vs. Gnomes,PC,2014
11244,6.2,58,ReCore,PC,2016
11245,6.2,57,Shadow Puppeteer,WIIU,2016
11246,6.2,67,Jak and Daxter Collection,VITA,2013
11247,6.2,57,Soul Axiom,PC,2016
11248,6.2,54,Sadame,3DS,2016
11249,6.2,54,Orphen: Scion of Sorcery,PS2,2000
11250,6.2,81,Eets,PC,2006
11251,6.2,63,Sacred Citadel,X360,2013
11252,6.2,80,Rock Band,WII,2008
11253,6.2,80,NFL Blitz,PS3,2012
11254,6.2,69,Def Jam: Icon,X360,2007
11255,6.2,52,Unbox: Newbie's Adventure,Switch,2017
11256,6.2,57,Sniper: Ghost Warrior 3,XONE,2017
11257,6.2,58,Assassin's Creed II: Battle of Forli,X360,2010
11258,6.2,59,Lost Sea,PS4,2016
11259,6.2,80,Double Fine Happy Action Theater,X360,2012
11260,6.2,63,Pang Adventures,PS4,2016
11261,6.2,55,Trials of the Blood Dragon,PS4,2016
11262,6.2,50,Agatha Christie: And Then There Were None,WII,2008
11263,6.2,69,The Walking Dead: The Telltale Series - A New Frontier,PC,2016
11264,6.2,81,Company of Heroes 2: Ardennes Assault,PC,2014
11265,6.2,67,Thief,PS4,2014
11266,6.2,72,Ridge Racer Unbounded,PC,2012
11267,6.1,53,Fable II Pub Games,X360,2008
11268,6.1,58,Dead by Daylight,XONE,2017
