,title,console,release_Date,tot_sale,Critic_Score,user_Score
5775,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,0.08,71.0,82.0
5776,Assassin's Creed The Ezio Collection,XOne,2016.0,0.08,74.0,76.0
5777,Ultimate Ghosts 'n Goblins,PSP,2006.0,0.08,72.0,77.0
5778,Samurai Warriors 2,X360,2006.0,0.08,52.0,87.0
5779,TrackMania DS,DS,2008.0,0.08,75.0,69.0
5780,Silent Hunter III,PC,2005.0,0.08,90.0,79.0
5781,Alien Syndrome,PSP,2007.0,0.08,51.0,60.0
5782,Endgame,PS2,2002.0,0.08,57.0,68.0
5783,The Dukes of Hazzard: Return of the General Lee,XB,2004.0,0.08,49.0,70.0
5784,WWE Crush Hour,GC,2003.0,0.08,55.0,70.0
5785,Metal Gear Solid V: The Phantom Pain,PC,2015.0,0.08,91.0,77.0
5786,NHL Hitz 20-03,GC,2002.0,0.08,82.0,84.0
5787,C.O.P.: The Recruit,DS,2009.0,0.08,55.0,75.0
5788,Urban Reign,PS2,2005.0,0.08,60.0,82.0
5789,Soul Bubbles,DS,2008.0,0.08,78.0,80.0
5790,Resident Evil 3: Nemesis,GC,2003.0,0.08,62.0,83.0
5791,All-Star Baseball 2004,GC,2003.0,0.08,80.0,92.0
5792,Bangai-O Spirits,DS,2008.0,0.08,83.0,81.0
5793,Valentino Rossi: The Game,PS4,2016.0,0.08,75.0,80.0
5794,Samurai Warriors Chronicles 3,3DS,2014.0,0.08,63.0,61.0
5795,Lost in Blue: Shipwrecked,Wii,2008.0,0.08,54.0,60.0
5796,Madden NFL 08,GC,2007.0,0.08,75.0,70.0
5797,Stuart Little 3: Big Photo Adventure,PS2,2005.0,0.08,71.0,77.0
5798,Serious Sam 3: BFE,PC,2011.0,0.08,72.0,82.0
5799,Infernal: Hell's Vengeance,X360,2009.0,0.08,35.0,53.0
5800,Pitfall: The Lost Expedition,GC,2004.0,0.08,73.0,86.0
5801,Duke Nukem: Land of the Babes,PS,2000.0,0.08,37.0,68.0
5802,Puchi Puchi Virus,DS,2007.0,0.08,73.0,42.0
5803,Need For Speed: Undercover,PC,2008.0,0.08,65.0,49.0
5804,Need for Speed: Most Wanted,PC,2012.0,0.08,82.0,85.0
5805,Zero Escape: Zero Time Dilemma,3DS,2016.0,0.08,81.0,85.0
5806,Stella Deus: The Gate of Eternity,PS2,2004.0,0.08,75.0,80.0
5807,Vietcong: Purple Haze,XB,2004.0,0.08,57.0,84.0
5808,Conflict: Desert Storm,GC,2003.0,0.08,62.0,84.0
5809,P.T.O. IV: Pacific Theater of Operations,PS2,2002.0,0.08,71.0,66.0
5810,Elebits: The Adventures of Kai and Zero,DS,2008.0,0.08,75.0,83.0
5811,Far Cry Instincts Evolution,XB,2006.0,0.08,78.0,63.0
5812,Rayman Origins,PC,2012.0,0.08,86.0,84.0
5813,Medal of Honor: Underground,GBA,2002.0,0.08,46.0,17.0
5814,Cosmic Family,Wii,2007.0,0.08,54.0,57.0
5815,Dynasty Warriors 3,XB,2002.0,0.08,70.0,89.0
5816,Jimmie Johnson's Anything With an Engine,PS3,2011.0,0.08,67.0,68.0
5817,MTV Music Generator 3: This Is the Remix,XB,2004.0,0.08,79.0,54.0
5818,Grand Ages: Medieval,PS4,2015.0,0.07,64.0,71.0
5819,In The Groove,PS2,2005.0,0.07,72.0,90.0
5820,The Legend of Kage 2,DS,2008.0,0.07,70.0,63.0
5821,Baroque,Wii,2008.0,0.07,50.0,81.0
5822,Lost Dimension,PS3,2014.0,0.07,71.0,73.0
5823,Magic Pengel: The Quest for Color,PS2,2002.0,0.07,74.0,75.0
5824,Agatha Christie: And Then There Were None,Wii,2008.0,0.07,50.0,62.0
5825,Futurama,PS2,2003.0,0.07,59.0,66.0
5826,The History Channel: Battle for the Pacific,PS3,2008.0,0.07,36.0,24.0
5827,Rayman 3: Hoodlum Havoc,XB,2003.0,0.07,75.0,79.0
5828,Superman Returns,DS,2006.0,0.07,33.0,49.0
5829,Super Ghouls 'n Ghosts,GBA,2002.0,0.07,78.0,88.0
5830,Legend of the Guardians: The Owls of Ga'Hoole,X360,2010.0,0.07,60.0,80.0
5831,Need for Speed Underground 2,PC,2004.0,0.07,82.0,85.0
5832,Gladius,GC,2003.0,0.07,82.0,88.0
5833,The Hustle: Detroit Streets,PSP,2005.0,0.07,51.0,53.0
5834,Blood Drive,PS3,2010.0,0.07,47.0,70.0
5835,Escape Dead Island,PS3,2014.0,0.07,40.0,35.0
5836,Torchlight,PC,2009.0,0.07,83.0,80.0
5837,Pac-Man World 3,PSP,2005.0,0.07,61.0,60.0
5838,Rogue Trooper: Quartz Zone Massacre,Wii,2009.0,0.07,70.0,82.0
5839,Damage Inc.: Pacific Squadron WWII,X360,2012.0,0.07,49.0,55.0
5840,Smashing Drive,GC,0.0,0.07,47.0,52.0
5841,F.E.A.R. 2: Project Origin,PC,2009.0,0.07,79.0,78.0
5842,Toy Soldiers: War Chest,PS4,2015.0,0.07,62.0,77.0
5843,Godai: Elemental Force,PS2,2002.0,0.07,27.0,38.0
5844,Still Life,XB,2005.0,0.07,70.0,82.0
5845,Big Mutha Truckers 2,XB,2005.0,0.07,50.0,34.0
5846,I-Ninja,XB,2003.0,0.07,75.0,84.0
5847,The Lord of the Rings: The Battle for Middle-Earth,PC,2004.0,0.07,82.0,86.0
5848,Kessen III,PS2,2004.0,0.07,73.0,81.0
5849,The King of Fighters Collection: The Orochi Saga,PSP,2008.0,0.07,61.0,70.0
5850,Aero Elite: Combat Academy,PS2,2002.0,0.07,64.0,70.0
5851,Wrath Unleashed,PS2,2004.0,0.07,64.0,60.0
5852,Divinity II: Ego Draconis,PC,2009.0,0.07,72.0,77.0
5853,Commandos 2: Men of Courage,XB,2002.0,0.07,67.0,84.0
5854,Emergency 2012,PC,2010.0,0.07,61.0,62.0
5855,Overlord: Minions,DS,2009.0,0.07,58.0,55.0
5856,Fairy Fencer F: Advent Dark Force,PS4,2015.0,0.07,71.0,62.0
5857,Alvin and the Chipmunks,PS2,2007.0,0.07,33.0,45.0
5858,Hearts of Iron III,PC,2009.0,0.07,77.0,71.0
5859,Kengo: Legend of The 9,X360,2006.0,0.07,38.0,41.0
5860,Romance of the Three Kingdoms XI,PS2,2007.0,0.07,69.0,84.0
5861,Hammerin' Hero,PSP,2008.0,0.07,73.0,73.0
5862,Dark Souls III,PC,2016.0,0.07,89.0,86.0
5863,TMNT: Mutant Melee,GC,2005.0,0.07,44.0,28.0
5864,Combat: Task Force 121,XB,2005.0,0.07,44.0,85.0
5865,Stacked with Daniel Negreanu,PS2,2006.0,0.07,63.0,53.0
5866,Circus Maximus: Chariot Wars,XB,2002.0,0.07,67.0,50.0
5867,Serious Sam: Next Encounter,PS2,2004.0,0.07,65.0,78.0
5868,Tom Clancy's Ghost Recon 2,GC,2005.0,0.07,54.0,14.0
5869,Monster Racers,DS,2009.0,0.07,70.0,90.0
5870,Speed Zone,Wii,2009.0,0.07,37.0,38.0
5871,James Cameron's Dark Angel,XB,2002.0,0.07,47.0,83.0
5872,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007.0,0.07,37.0,59.0
5873,Dream Trigger 3D,3DS,0.0,0.07,54.0,63.0
5874,Operation Darkness,X360,2007.0,0.07,46.0,70.0
5875,Galerians: Ash,PS2,2002.0,0.07,50.0,79.0
5876,Dead Island: Riptide,PC,0.0,0.07,61.0,60.0
5877,R-Type Command,PSP,2007.0,0.07,69.0,65.0
5878,Haunting Ground,PS2,2005.0,0.07,67.0,88.0
5879,Grand Kingdom,PS4,2015.0,0.07,78.0,81.0
5880,Robocalypse,DS,2008.0,0.07,78.0,86.0
5881,Homie Rollerz,DS,2008.0,0.07,23.0,24.0
5882,Escape Dead Island,X360,2014.0,0.07,32.0,38.0
5883,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,0.07,50.0,70.0
5884,Romance of the Three Kingdoms IX,PS2,2003.0,0.07,74.0,89.0
5885,Second Sight,XB,2004.0,0.07,75.0,80.0
5886,Operation Flashpoint: Red River,PC,2011.0,0.07,67.0,49.0
5887,Vanguard Bandits,PS,1998.0,0.07,62.0,74.0
5888,MLB Front Office Manager,X360,2009.0,0.07,47.0,46.0
5889,Child of Light,PSV,2014.0,0.07,83.0,78.0
5890,Silent Hill: Origins,PS2,2008.0,0.07,70.0,74.0
5891,Harry Potter and the Sorcerer's Stone,XB,2003.0,0.07,59.0,60.0
5892,McFarlane's Evil Prophecy,PS2,0.0,0.07,34.0,32.0
5893,Damnation,X360,2009.0,0.07,36.0,56.0
5894,Samurai Warriors,XB,2004.0,0.07,71.0,90.0
5895,FIFA Soccer 2004,GC,2003.0,0.07,83.0,62.0
5896,Record of Agarest War,PS3,2007.0,0.07,67.0,68.0
5897,SNK Arcade Classics Vol. 1,Wii,2008.0,0.07,73.0,80.0
5898,Dave Mirra BMX Challenge,PSP,2006.0,0.07,32.0,46.0
5899,Rayman 3: Hoodlum Havoc,GC,2003.0,0.07,77.0,83.0
5900,The Guy Game,XB,2004.0,0.07,47.0,54.0
5901,Ghost in the Shell: Stand Alone Complex,PSP,2005.0,0.07,61.0,74.0
5902,Open Season,Wii,2006.0,0.07,49.0,56.0
5903,Drake of the 99 Dragons,XB,0.0,0.07,22.0,18.0
5904,Crimson Sea 2,PS2,2004.0,0.07,75.0,83.0
5905,Tokyo Twilight Ghost Hunters,PSV,2014.0,0.07,63.0,70.0
5906,Saint Seiya: Brave Soldiers,PS3,2013.0,0.07,55.0,74.0
5907,Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,0.07,72.0,85.0
5908,Digimon World Championship,DS,2008.0,0.07,49.0,65.0
5909,RayStorm,PS,1997.0,0.07,79.0,78.0
5910,Dynasty Warriors 8: Empires,XOne,2014.0,0.07,58.0,68.0
5911,Catwoman,GC,2004.0,0.07,47.0,61.0
5912,Colosseum: Road to Freedom,PS2,2005.0,0.07,56.0,83.0
5913,Football Manager 2010,PC,2009.0,0.07,87.0,90.0
5914,Target: Terror,Wii,2008.0,0.07,33.0,27.0
5915,Mugen Souls Z,PS3,2013.0,0.07,57.0,64.0
5916,BeatMania,PS2,2006.0,0.07,67.0,89.0
5917,Silpheed: The Lost Planet,PS2,2000.0,0.07,72.0,75.0
5918,Real Time Conflict: Shogun Empires,DS,2005.0,0.07,35.0,56.0
5919,Spartan: Total Warrior,GC,2005.0,0.07,73.0,83.0
5920,Pitfall: The Lost Expedition,XB,2004.0,0.07,73.0,78.0
5921,River City Ransom EX,GBA,2004.0,0.07,75.0,84.0
5922,Bionicle Heroes,X360,2006.0,0.07,59.0,59.0
5923,Fable: The Lost Chapters,PC,2005.0,0.07,83.0,87.0
5924,Crazy Taxi 2,DC,2001.0,0.07,82.0,81.0
5925,The Sims 2: Seasons,PC,2007.0,0.07,78.0,73.0
5926,The Testament of Sherlock Holmes,PC,2012.0,0.07,73.0,80.0
5927,Robot Alchemic Drive,PS2,2002.0,0.07,79.0,82.0
5928,Tomb Raider: Legend,DS,2006.0,0.07,58.0,80.0
5929,Warhammer: Battle For Atluma,PSP,2006.0,0.07,55.0,74.0
5930,Eagle Flight,PS4,2016.0,0.07,72.0,78.0
5931,Operation: Vietnam,DS,2007.0,0.07,65.0,63.0
5932,Fighter Maker 2,PS2,2002.0,0.07,58.0,78.0
5933,Lifeline,PS2,2003.0,0.07,61.0,77.0
5934,Dragon Valor,PS,1999.0,0.07,57.0,83.0
5935,NHL 2005,GC,2004.0,0.07,75.0,56.0
5936,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003.0,0.07,88.0,82.0
5937,Anubis II,Wii,2007.0,0.07,19.0,27.0
5938,Goodbye Deponia,PC,2013.0,0.07,80.0,79.0
5939,The Book of Unwritten Tales 2,PS4,2015.0,0.07,63.0,86.0
5940,Inversion,PS3,2012.0,0.07,56.0,54.0
5941,Ultimate Marvel vs. Capcom 3,X360,2011.0,0.07,79.0,62.0
5942,Assassin's Creed Chronicles,PSV,2016.0,0.07,70.0,80.0
5943,Dragoneer's Aria,PSP,2007.0,0.07,56.0,60.0
5944,N+,DS,2007.0,0.07,82.0,74.0
5945,Obscure,PS2,2004.0,0.07,65.0,89.0
5946,Sega Soccer Slam,GC,2002.0,0.07,84.0,77.0
5947,Deep Labyrinth,DS,2006.0,0.07,57.0,88.0
5948,Spawn: Armageddon,GC,2003.0,0.07,61.0,72.0
5949,God Hand,PS2,2006.0,0.07,73.0,77.0
5950,Legends of Wrestling II,GBA,2002.0,0.07,24.0,37.0
5951,Jurassic Park: Operation Genesis,XB,2003.0,0.07,69.0,88.0
5952,RedCard 20-03,PS2,2002.0,0.07,73.0,90.0
5953,Future Tactics: The Uprising,PS2,2004.0,0.07,61.0,60.0
5954,Driver: Parallel Lines,XB,2006.0,0.07,69.0,46.0
5955,Top Gun,PS3,2011.0,0.07,49.0,44.0
5956,Batman: Rise of Sin Tzu,GBA,2003.0,0.07,63.0,68.0
5957,Dragon Ball Z: Battle of Z,X360,2014.0,0.07,53.0,51.0
5958,World Racing,XB,2003.0,0.07,56.0,81.0
5959,Resident Evil 5,PC,2009.0,0.07,86.0,71.0
5960,X-Men: The Official Game,GBA,2006.0,0.07,55.0,93.0
5961,The King of Fighters 02/03,PS2,2005.0,0.07,73.0,88.0
5962,Port Royale 3,X360,0.0,0.07,56.0,45.0
5963,Armored Core: Nine Breaker,PS2,2004.0,0.07,57.0,82.0
5964,Terraria,PS4,2014.0,0.07,83.0,79.0
5965,Worms 3D,GC,2003.0,0.07,69.0,76.0
5966,TRON: Evolution,PC,2010.0,0.07,57.0,60.0
5967,The Guided Fate Paradox,PS3,2013.0,0.07,74.0,78.0
5968,Mayhem 3D,X360,2011.0,0.07,47.0,86.0
5969,Alex Rider: Stormbreaker,DS,0.0,0.07,48.0,61.0
5970,WipEout HD Fury,PS3,2009.0,0.07,89.0,84.0
5971,Fallout: Brotherhood of Steel,PS2,2004.0,0.07,64.0,41.0
5972,"Flower, Sun, and Rain",DS,2008.0,0.07,54.0,71.0
5973,Gunstar Super Heroes,GBA,2005.0,0.07,83.0,85.0
5974,Cities XL 2012,PC,2011.0,0.07,61.0,56.0
5975,Worms Forts: Under Siege,XB,2004.0,0.07,67.0,80.0
5976,Full Spectrum Warrior: Ten Hammers,PS2,2006.0,0.07,71.0,80.0
5977,Natural Doctrine,PSV,2014.0,0.07,60.0,75.0
5978,Prince of Persia: The Fallen King,DS,2008.0,0.07,64.0,60.0
5979,NHL Hitz Pro,XB,2003.0,0.07,81.0,88.0
5980,Broken Sword 5: The Serpent's Curse,PS4,2015.0,0.07,72.0,72.0
5981,Alan Wake,PC,2012.0,0.06,83.0,80.0
5982,Risen 3: Titan Lords,X360,2014.0,0.06,44.0,44.0
5983,Steambot Chronicles: Battle Tournament,PSP,2008.0,0.06,54.0,63.0
5984,Wings of War,XB,2004.0,0.06,62.0,50.0
5985,187: Ride or Die,XB,2005.0,0.06,51.0,69.0
5986,RPG Maker 3,PS2,2004.0,0.06,69.0,79.0
5987,Kabuki Warriors,XB,2001.0,0.06,32.0,25.0
5988,World Poker Tour,XB,2005.0,0.06,63.0,78.0
5989,Age of Empires III: The Asian Dynasties,PC,2007.0,0.06,81.0,85.0
5990,IL-2 Sturmovik: Birds of Prey,DS,2009.0,0.06,41.0,24.0
5991,NanoBreaker,PS2,2005.0,0.06,51.0,67.0
5992,Bionicle,XB,2003.0,0.06,49.0,15.0
5993,GRID 2,PC,2013.0,0.06,80.0,57.0
5994,Criminal Girls: Invite Only,PSV,2013.0,0.06,55.0,67.0
5995,Miami Vice: The Game,PSP,2006.0,0.06,63.0,70.0
5996,Samurai Warriors Chronicles 3,PSV,2014.0,0.06,70.0,79.0
5997,BMX XXX,GC,2002.0,0.06,60.0,50.0
5998,One Piece: Unlimited World Red,WiiU,2014.0,0.06,66.0,78.0
5999,Aggressive Inline,XB,2002.0,0.06,85.0,77.0
6000,Insecticide,DS,2008.0,0.06,55.0,70.0
6001,XGRA: Extreme G Racing Association,PS2,2003.0,0.06,68.0,86.0
6002,Mario vs. Donkey Kong: Tipping Stars,3DS,2015.0,0.06,70.0,75.0
6003,Tournament of Legends,Wii,2010.0,0.06,45.0,69.0
6004,Escape from Bug Island,Wii,2006.0,0.06,37.0,50.0
6005,Gradius Collection,PSP,2006.0,0.06,76.0,85.0
6006,Fist of the North Star: Ken's Rage 2,X360,2012.0,0.06,55.0,71.0
6007,Gallop Racer 2004,PS2,2004.0,0.06,70.0,87.0
6008,Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004.0,0.06,45.0,78.0
6009,F1 2001,XB,2001.0,0.06,83.0,55.0
6010,Crimson Gem Saga,PSP,2008.0,0.06,78.0,75.0
6011,Monster Tale,DS,2011.0,0.06,79.0,80.0
6012,Legend of the Dragon,Wii,2007.0,0.06,37.0,48.0
6013,Cel Damage,GC,2002.0,0.06,67.0,68.0
6014,Mirror's Edge Catalyst,PC,2016.0,0.06,74.0,44.0
6015,Arc the Lad: End of Darkness,PS2,2004.0,0.06,59.0,42.0
6016,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004.0,0.06,68.0,62.0
6017,Tokobot,PSP,2005.0,0.06,72.0,73.0
6018,Land of the Dead: Road to Fiddler's Green,XB,2005.0,0.06,32.0,58.0
6019,Assetto Corsa,PS4,2016.0,0.06,73.0,62.0
6020,NHL 2K9,Wii,2008.0,0.06,65.0,54.0
6021,"Warhammer 40,000: Squad Command",DS,2007.0,0.06,57.0,79.0
6022,One Piece: Burning Blood,XOne,2016.0,0.06,60.0,58.0
6023,TrackMania Turbo,XOne,2016.0,0.06,76.0,77.0
6024,Pro Evolution Soccer 2015,PC,2014.0,0.06,82.0,58.0
6025,Zero Escape: Zero Time Dilemma,PSV,2016.0,0.06,83.0,83.0
6026,Bionicle Heroes,DS,2006.0,0.06,72.0,64.0
6027,Mystic Heroes,PS2,2002.0,0.06,67.0,86.0
6028,Jurassic Park III: Park Builder,GBA,2001.0,0.06,65.0,80.0
6029,Unchained Blades ,PSP,2011.0,0.06,61.0,75.0
6030,Showtime Championship Boxing,Wii,2007.0,0.06,35.0,47.0
6031,Bomberman Land,PSP,2007.0,0.06,55.0,78.0
6032,Steins;Gate,PS3,2012.0,0.06,83.0,87.0
6033,Nights of Azure,PS4,2015.0,0.06,67.0,76.0
6034,Age of Empires Online,PC,2011.0,0.06,70.0,56.0
6035,Earth Defense Force 2017 Portable,PSV,2012.0,0.06,68.0,79.0
6036,Atelier Iris 2: The Azoth Of Destiny,PS2,2005.0,0.06,68.0,78.0
6037,From The Abyss,DS,2008.0,0.06,59.0,80.0
6038,The LEGO Movie Videogame,PC,2014.0,0.06,68.0,68.0
6039,DuckTales: Remastered,WiiU,2013.0,0.06,76.0,79.0
6040,Giants: Citizen Kabuto,PS2,2001.0,0.06,79.0,69.0
6041,MX vs. ATV Supercross,X360,2014.0,0.06,48.0,48.0
6042,Grand Kingdom,PSV,2015.0,0.06,76.0,88.0
6043,LEGO Batman: The Videogame,PC,2008.0,0.06,80.0,78.0
6044,Alone in the Dark,PS2,2008.0,0.06,47.0,54.0
6045,Muppets Party Cruise,PS2,2003.0,0.06,61.0,80.0
6046,Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015.0,0.06,64.0,79.0
6047,Cold Fear,XB,2005.0,0.06,71.0,76.0
6048,The Technomancer,PS4,2016.0,0.06,60.0,67.0
6049,Theme Park,DS,2007.0,0.06,72.0,76.0
6050,Call of Cthulhu: Dark Corners of the Earth,XB,2005.0,0.06,77.0,81.0
6051,Blur,PC,2010.0,0.06,81.0,74.0
6052,The Next BIG Thing,PC,2011.0,0.06,75.0,79.0
6053,Alien Syndrome,Wii,2007.0,0.06,48.0,71.0
6054,Vexx,GC,2003.0,0.06,71.0,73.0
6055,Secret Files: Tunguska,Wii,2008.0,0.06,65.0,76.0
6056,Unreal Tournament III,PC,2007.0,0.06,83.0,80.0
6057,Disney Sports Skateboarding,GC,2002.0,0.06,36.0,47.0
6058,Terminator 3: The Redemption,XB,2004.0,0.06,66.0,86.0
6059,Arkanoid DS,DS,2007.0,0.06,61.0,70.0
6060,Call of Duty 2,PC,2005.0,0.06,86.0,84.0
6061,Big Bang Mini,DS,2009.0,0.06,78.0,82.0
6062,Serious Sam II,XB,2005.0,0.06,72.0,67.0
6063,Song of the Deep,XOne,2016.0,0.06,66.0,69.0
6064,Dead Rising 2: Off the Record,PC,2011.0,0.06,66.0,53.0
6065,Flipnic: Ultimate Pinball,PS2,2003.0,0.06,64.0,81.0
6066,The Witcher,PC,2007.0,0.06,81.0,88.0
6067,Coded Arms: Contagion,PSP,2007.0,0.06,56.0,66.0
6068,S.T.A.L.K.E.R.: Call of Pripyat,PC,2009.0,0.06,80.0,87.0
6069,Create,PC,2010.0,0.06,54.0,68.0
6070,Commandos: Strike Force,PS2,2006.0,0.06,58.0,85.0
6071,Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004.0,0.06,57.0,86.0
6072,Guilty Gear X: Advance Edition,GBA,2002.0,0.06,67.0,59.0
6073,Warriors of the Lost Empire,PSP,2007.0,0.06,52.0,74.0
6074,Devil's Third,WiiU,2015.0,0.06,43.0,65.0
6075,Star Trek: Tactical Assault,DS,2006.0,0.06,63.0,70.0
6076,Oddworld: Munch's Oddysee,GBA,2003.0,0.06,44.0,25.0
6077,Broken Sword: The Shadow of the Templars,GBA,2002.0,0.06,80.0,78.0
6078,Resident Evil - Code: Veronica X,GC,2003.0,0.06,62.0,85.0
6079,Trapt,PS2,2005.0,0.06,60.0,79.0
6080,Lord of Magna: Maiden Heaven,3DS,2014.0,0.06,68.0,78.0
6081,Worms 3D,XB,2003.0,0.06,69.0,84.0
6082,PoPoLoCrois,PSP,2005.0,0.06,66.0,74.0
6083,Dragon Rage,PS2,2001.0,0.06,50.0,64.0
6084,Theresia...,DS,2008.0,0.06,61.0,80.0
6085,Sacred 2: Fallen Angel,PC,2008.0,0.06,71.0,69.0
6086,Adventure Time: The Secret of the Nameless Kingdom,X360,2014.0,0.06,58.0,75.0
6087,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005.0,0.06,58.0,70.0
6088,Jumper: Griffin's Story,X360,2008.0,0.06,29.0,33.0
6089,Tron 2.0: Killer App,XB,2004.0,0.06,69.0,43.0
6090,The Fast and the Furious,PS2,2006.0,0.06,59.0,66.0
6091,Vampire Rain: Altered Species,PS3,2008.0,0.06,30.0,35.0
6092,The History Channel: Battle for the Pacific,X360,2007.0,0.06,35.0,61.0
6093,Racing Gears Advance,GBA,2004.0,0.06,83.0,89.0
6094,Toy Soldiers: War Chest,XOne,2015.0,0.06,60.0,84.0
6095,Inversion,X360,2012.0,0.06,53.0,65.0
6096,Need for Speed: Shift,PC,2009.0,0.06,83.0,58.0
6097,Mercury Meltdown,PSP,2006.0,0.06,78.0,78.0
6098,Exist Archive: The Other Side of the Sky,PSV,2015.0,0.06,71.0,83.0
6099,Zoo Tycoon 2,PC,2004.0,0.06,72.0,81.0
6100,Brave: A Warrior's Tale,X360,2009.0,0.06,42.0,50.0
6101,Fatal Frame,XB,2002.0,0.06,77.0,86.0
6102,Urban Chaos: Riot Response,PS2,2006.0,0.06,73.0,78.0
6103,Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006.0,0.06,44.0,46.0
6104,Ivy the Kiwi?,Wii,2010.0,0.06,74.0,72.0
6105,Resident Evil 2,GC,2003.0,0.06,59.0,85.0
6106,Catwoman,XB,2004.0,0.06,45.0,46.0
6107,Top Gun: Hard Lock,X360,2012.0,0.06,54.0,35.0
6108,Warriors Orochi 2,X360,2008.0,0.06,44.0,81.0
6109,Mana Khemia: Alchemists of Al-Revis,PS2,2007.0,0.06,69.0,75.0
6110,Street Fighter V,PC,2016.0,0.06,74.0,29.0
6111,Zone of the Enders: The Fist of Mars,GBA,2001.0,0.06,71.0,90.0
6112,MX vs. ATV Supercross Encore,PS4,2015.0,0.06,42.0,41.0
6113,Gun Showdown,PSP,2006.0,0.06,73.0,76.0
6114,Tiger Woods PGA Tour 08,DS,2007.0,0.06,81.0,76.0
6115,Constantine,XB,2005.0,0.06,60.0,71.0
6116,Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,0.06,64.0,71.0
6117,Samurai Shodown Anthology,Wii,2008.0,0.06,74.0,82.0
6118,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007.0,0.06,82.0,84.0
6119,Nanostray,DS,2005.0,0.06,71.0,77.0
6120,Samurai Jack: The Shadow of Aku,PS2,2004.0,0.06,59.0,84.0
6121,Tropico 5,X360,2014.0,0.06,71.0,72.0
6122,Rugby World Cup 2015,PS4,2015.0,0.06,25.0,19.0
6123,Lost Kingdoms II,GC,2003.0,0.06,68.0,91.0
6124,Aggressive Inline,GC,2002.0,0.06,88.0,78.0
6125,Viewtiful Joe: Red Hot Rumble,GC,2005.0,0.06,62.0,69.0
6126,Blade Dancer: Lineage of Light,PSP,2006.0,0.06,60.0,69.0
6127,X-Men: Destiny,DS,2011.0,0.06,33.0,56.0
6128,The Sims 2: University,PC,2005.0,0.06,81.0,78.0
6129,Generation of Chaos,PSP,2005.0,0.06,60.0,77.0
6130,Pump It Up: Exceed,PS2,2005.0,0.06,73.0,84.0
6131,Tokyo Twilight Ghost Hunters,PS3,2014.0,0.06,64.0,64.0
6132,MotorStorm RC,PSV,2012.0,0.06,78.0,68.0
6133,Harry Potter and the Sorcerer's Stone,PC,2001.0,0.06,65.0,78.0
6134,Tom Clancy's Rainbow Six: Critical Hour,XB,0.0,0.06,54.0,36.0
6135,Scurge: Hive,DS,2006.0,0.06,70.0,86.0
6136,Remember Me,PC,2013.0,0.06,65.0,74.0
6137,NBA Live 07,XB,2006.0,0.06,69.0,68.0
6138,Ride to Hell,X360,2013.0,0.06,19.0,13.0
6139,The Saboteur,PC,2009.0,0.06,76.0,80.0
6140,Hail to the Chimp,X360,2008.0,0.06,52.0,61.0
6141,Tom Clancy's Rainbow Six 3,GC,2004.0,0.06,68.0,82.0
6142,Rocket League,PC,2016.0,0.06,86.0,82.0
6143,V-Rally 3,PS2,2002.0,0.06,82.0,74.0
6144,Mirror's Edge,PC,2009.0,0.06,81.0,81.0
6145,Titan Quest,PC,2006.0,0.06,77.0,81.0
6146,Amazing Island,GC,2004.0,0.06,59.0,66.0
6147,Izuna 2: The Unemployed Ninja Returns,DS,2007.0,0.06,65.0,79.0
6148,Gothic 3,PC,2006.0,0.06,63.0,73.0
6149,7 Days to Die,XOne,2016.0,0.05,35.0,52.0
6150,Alvin and the Chipmunks,Wii,2007.0,0.05,30.0,36.0
6151,Final Fight: Streetwise,PS2,2006.0,0.05,43.0,62.0
6152,Speed Kings,XB,2003.0,0.05,60.0,88.0
6153,Rebelstar: Tactical Command,GBA,2005.0,0.05,78.0,91.0
6154,F1 2010,PC,2010.0,0.05,84.0,66.0
6155,Gladiator: Sword of Vengeance,XB,2003.0,0.05,65.0,71.0
6156,Bombastic,PS2,2002.0,0.05,72.0,72.0
6157,Coraline,Wii,2009.0,0.05,42.0,55.0
6158,Hearts of Iron IV,PC,2016.0,0.05,83.0,69.0
6159,Wing Commander: Prophecy,GBA,2003.0,0.05,70.0,83.0
6160,Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006.0,0.05,69.0,72.0
6161,Captain America: Super Soldier,Wii,0.0,0.05,57.0,60.0
6162,Sega Soccer Slam,XB,2002.0,0.05,80.0,85.0
6163,Enemy Front,PS3,2014.0,0.05,43.0,60.0
6164,Front Mission Evolved,PC,2010.0,0.05,63.0,51.0
6165,Dynasty Warriors 5,XB,2005.0,0.05,66.0,80.0
6166,The Lost Chronicles of Zerzura,PC,2012.0,0.05,76.0,67.0
